Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Camera,Scored.by,Date.scoring.was.completed,Video.date,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Beast,49.85,Grooming,Social,Wrath,STATE,30207.400,30210.300,2.900,Not found,100228,100286,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Beast,49.85,Checkpoint,Not defined,Start here,POINT,30207.400,30207.400,NA,Not found,100228,100228,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,30426.000,30429.600,3.600,Not found,104600,104672,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Checkpoint,Not defined,Start here,POINT,30426.000,30426.000,NA,Not found,104600,104600,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,30543.150,30579.850,36.700,Not found,106943,107677,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,30584.450,30910.800,326.350,Not found,107769,114296,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Kazul,364.9,Grooming,Social,Mochi,STATE,30638.800,30714.000,75.200,Not found,NA,110360,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Checkpoint,Not defined,Start here,POINT,30638.800,30638.800,NA,Not found,108856,108856,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Kazul,364.9,Grooming,Social,Mochi,STATE,30717.850,30728.350,10.500,Not found,110437,110647,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Kazul,364.9,Grooming,Social,Mochi,STATE,30744.100,30765.800,21.700,Not found,110962,111396,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Grooming,Social,Mochi,STATE,30825.850,30847.750,21.900,Not found,112597,113035,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Grooming,Social,Wrath,STATE,30849.650,30864.200,14.550,Not found,113073,113364,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Grooming,Social,Mochi,STATE,30864.950,30871.950,7.000,Not found,113379,113519,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Grooming,Social,Kazul,STATE,30890.350,30939.700,49.350,Not found,113887,114874,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Kazul,364.9,Grooming,Social,Rouge,STATE,30890.350,31135.250,244.900,Not found,113887,118785,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Kazul,364.9,Checkpoint,Not defined,Start here,POINT,30890.350,30890.350,NA,Not found,113887,113887,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Yikes,167.85,Grooming,Social,Mochi,STATE,30910.600,30914.200,3.600,Not found,114292,114364,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Yikes,167.85,Grooming,Social,Wrath,STATE,30919.800,30924.650,4.850,Not found,114476,114573,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,30928.600,30943.100,14.500,Not found,114652,114942,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Grooming,Social,Kazul,STATE,30945.650,31119.950,174.300,Not found,114993,118479,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Yikes,167.85,Grooming,Social,Mochi,STATE,30945.800,31017.950,72.150,Not found,114996,116439,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Yikes,STATE,30965.850,30975.750,9.900,Not found,115397,115595,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Yikes,STATE,30984.000,31002.050,18.050,Not found,115760,116121,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Yikes,167.85,Grooming,Social,Mochi,STATE,31030.150,31062.450,32.300,Not found,116683,117329,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Yikes,167.85,Grooming,Social,Wrath,STATE,31063.850,31071.650,7.800,Not found,117357,117513,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,31083.350,31096.200,12.850,Not found,117747,118004,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Yikes,167.85,Grooming,Social,Wrath,STATE,31083.900,31107.650,23.750,Not found,117758,118233,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,31099.200,31119.850,20.650,Not found,118064,118477,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Yikes,167.85,Grooming,Social,Wrath,STATE,31114.900,31126.800,11.900,Not found,118378,118616,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Checkpoint,Not defined,Fully scored up to here,POINT,31139.450,31139.450,NA,Not found,118869,118869,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Grooming,Social,Mochi,STATE,31175.450,31192.300,16.850,Not found,119589,119926,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Kazul,364.9,Checkpoint,Not defined,Left off here,POINT,31198.700,31198.700,NA,Not found,120054,120054,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Checkpoint,Not defined,Fully scored up to here,POINT,31218.500,31218.500,NA,Not found,120450,120450,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Checkpoint,Not defined,Fully scored up to here,POINT,31356.700,31356.700,NA,Not found,123214,123214,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Grooming,Social,Shego,STATE,31366.150,31388.800,22.650,Not found,123403,123856,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Shego,59.4,Grooming,Social,Creep,STATE,31367.850,31381.200,13.350,Not found,123437,123704,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Grooming,Social,Shego,STATE,31391.150,31440.400,49.250,Not found,123903,124888,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Grooming,Social,Shego,STATE,31443.700,31448.750,5.050,Not found,124954,125055,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Yikes,167.85,Grooming,Social,Mochi,STATE,31444.500,31453.700,9.200,Not found,NA,125154,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Grooming,Social,Shego,STATE,31452.150,31641.200,189.050,Not found,125123,128904,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Ichor,365.648,Grooming,Social,Rouge,STATE,31480.050,31500.499,20.449,Not found,125681,NA,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Rouge,1328.399,Grooming,Social,Ichor,STATE,31480.050,31500.700,20.650,Not found,125681,126094,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Grooming,Social,Shego,STATE,31643.000,31768.200,125.200,Not found,128940,131444,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,31760.800,31808.400,47.600,Not found,131296,132248,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Checkpoint,Not defined,Left off here,POINT,31760.800,31760.800,NA,Not found,131296,131296,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Checkpoint,Not defined,Start here,POINT,31761.150,31761.150,NA,Not found,131303,131303,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Wrath,119.05,Grooming,Social,Mochi,STATE,31815.400,31821.450,6.050,Not found,132388,132509,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Grooming,Social,Ichor,STATE,31826.900,31838.500,11.600,Not found,132618,132850,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Ichor,365.648,Grooming,Social,Creep,STATE,31827.700,31838.200,10.500,Not found,132634,132844,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,31829.850,31846.700,16.850,Not found,132677,133014,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Lurch,485.2,Grooming,Social,Wrath,STATE,31830.500,31845.950,15.450,Not found,132690,132999,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Checkpoint,Not defined,Start here,POINT,31847.250,31847.250,NA,Not found,133025,133025,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Grooming,Social,Beast,STATE,31847.650,31851.000,3.350,Not found,133033,133100,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Creep,1312.55,Grooming,Social,Mochi,STATE,31860.400,31872.400,12.000,Not found,133288,133528,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Grooming,Social,Wrath,STATE,31869.100,31980.550,111.450,Not found,133462,135691,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Shego,59.4,Grooming,Social,Juice,STATE,31872.750,31875.050,2.300,Not found,133535,133581,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Ichor,STATE,31947.750,31952.200,4.450,Not found,135035,135124,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Wrath,119.05,Grooming,Social,Mochi,STATE,31979.100,31985.700,6.600,Not found,135662,135794,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Ichor,365.648,Checkpoint,Not defined,Start here,POINT,31979.850,31979.850,NA,Not found,135677,135677,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Ghost,697.5,Grooming,Social,Ichor,STATE,31979.850,32169.200,189.350,Not found,135677,139464,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Enoby,392.248,Grooming,Social,Wrath,STATE,31981.100,31997.950,16.850,Not found,135702,136039,,,,
8-6-2025 part 1,2025-12-15 14:30:55.793,Complete 1/24/26 ,Media file,player #1:8-6-25\8-6 ch11 pt1.mp4|player #2:8-6-25\8-6 ch3 pt1 starting 6 59 57.mp4,25196.0,7202.600,7205.200|7203.247,20.000|15.000,Left corner,Tobias,2026-01-24 00:00:00,2025-08-06 00:00:00,Mochi,622.85,Checkpoint,Not defined,Start here,POINT,31981.100,31981.100,NA,Not found,135702,135702,,,,
